participant_number,condition,menu_order,selection_time,correctly_predicted,error_in_trial
5,ephemeral,1,8336,True,False
5,ephemeral,1,1768,False,False
5,ephemeral,1,3340,True,False
5,ephemeral,1,2954,True,False
5,ephemeral,1,2008,True,False
5,ephemeral,1,6426,True,False
5,ephemeral,1,1322,True,False
5,ephemeral,1,2194,True,False
5,ephemeral,1,2192,True,False
5,ephemeral,1,3594,True,False
5,ephemeral,1,2798,True,False
5,ephemeral,1,2794,True,False
5,ephemeral,1,2506,True,False
5,ephemeral,1,1524,True,False
5,ephemeral,1,1692,False,False
5,ephemeral,1,2813,True,False
5,ephemeral,1,2690,False,False
5,ephemeral,1,2804,False,False
5,ephemeral,1,1388,True,False
5,ephemeral,1,6621,True,False
5,ephemeral,1,2432,True,False
5,ephemeral,1,3108,True,False
5,ephemeral,1,1611,True,False
5,ephemeral,1,2830,True,False
5,ephemeral,1,1708,True,False
5,ephemeral,1,1346,True,False
5,ephemeral,1,4577,True,False
5,ephemeral,1,1362,True,False
5,ephemeral,1,2036,True,False
5,ephemeral,1,1278,True,False
5,ephemeral,1,2722,True,False
5,ephemeral,1,4060,True,False
5,ephemeral,1,1900,True,False
5,ephemeral,1,1474,True,False
5,ephemeral,1,3162,False,False
5,ephemeral,1,2262,True,False
5,ephemeral,1,2642,False,False
5,ephemeral,1,1302,True,False
5,ephemeral,1,2376,True,False
5,ephemeral,1,1844,False,False
5,ephemeral,1,2526,True,False
5,ephemeral,1,2500,True,False
5,ephemeral,1,1820,True,False
5,ephemeral,1,2016,True,False
5,ephemeral,1,1688,True,False
5,ephemeral,1,1786,True,False
5,ephemeral,1,1316,True,False
5,ephemeral,1,2314,False,False
5,ephemeral,1,1522,True,False
5,ephemeral,1,1641,True,False
5,ephemeral,1,3566,False,False
5,ephemeral,1,2982,True,False
5,ephemeral,1,1760,True,False
5,ephemeral,1,1944,False,False
5,ephemeral,1,2466,True,False
5,ephemeral,1,1912,True,False
5,control,1,2766,True,False
5,control,1,2845,True,False
5,control,1,1866,True,False
5,control,1,1628,False,False
5,control,1,3298,True,False
5,control,1,1465,True,False
5,control,1,1074,True,False
5,control,1,1658,True,False
5,control,1,1876,True,False
5,control,1,2923,False,False
5,control,1,1597,True,False
5,control,1,1880,True,False
5,control,1,1330,False,False
5,control,1,2174,True,False
5,control,1,1034,True,False
5,control,1,2584,True,False
5,control,1,5670,True,False
5,control,1,1310,True,False
5,control,1,1396,False,False
5,control,1,1632,True,False
5,control,1,2087,True,False
5,control,1,2268,True,False
5,control,1,1644,True,False
5,control,1,1456,True,False
5,control,1,1660,False,False
5,control,1,1002,True,False
5,control,1,1398,False,False
5,control,1,2864,True,False
5,control,1,1186,True,False
5,control,1,3152,False,False
5,control,1,1268,True,False
5,control,1,2878,True,False
5,control,1,1500,False,False
5,control,1,2746,True,False
5,control,1,1792,True,False
5,control,1,1596,False,False
5,control,1,1918,True,False
5,control,1,4332,True,False
5,control,1,1170,True,False
5,control,1,2921,True,False
5,control,1,1332,True,False
5,control,1,3964,True,False
5,control,1,1420,True,False
5,control,1,1062,True,False
5,control,1,2810,True,False
5,control,1,2509,True,False
5,control,1,2826,True,False
5,control,1,2264,True,False
5,control,1,1728,False,False
5,control,1,2720,True,False
5,control,1,2227,False,False
5,control,1,2204,False,False
5,control,1,1874,True,False
5,control,1,2088,True,False
5,control,1,2618,True,False
5,control,1,1642,True,False
5,control,1,2124,True,False
5,control,1,1362,True,False
5,control,1,2402,True,False
5,control,1,2056,True,False
5,control,1,1348,True,False
5,control,1,1748,True,False
5,control,1,1624,True,False
5,control,1,4686,True,True
5,control,1,1848,True,False
5,control,1,1627,True,False
5,control,1,11209,True,False
5,control,1,2446,True,False
5,control,1,3292,False,False
5,control,1,3427,True,False
5,control,1,3835,False,False
5,control,1,2554,True,False
5,control,1,3364,True,False
5,control,1,6293,False,False
5,control,1,5940,True,False
5,control,1,1876,True,False
5,control,1,5027,True,False
5,control,1,1158,True,False
5,control,1,2450,True,False
5,control,1,3026,True,False
5,control,1,1226,True,False
5,control,1,2830,False,False
5,control,1,2606,True,False
5,control,1,2730,True,False
5,control,1,4142,False,False
5,control,1,3980,True,False
5,control,1,2706,True,False
5,control,1,3207,False,False
5,control,1,1897,True,False
5,control,1,1372,True,False
6,control,0,1585,True,False
6,control,0,1049,True,False
6,control,0,739,True,False
6,control,0,1755,False,False
6,control,0,1520,True,False
6,control,0,1643,True,False
6,control,0,657,True,False
6,control,0,3204,True,False
6,control,0,1586,True,False
6,control,0,1914,False,False
6,control,0,1047,True,False
6,control,0,1282,True,False
6,control,0,1163,False,False
6,control,0,666,True,False
6,control,0,698,True,False
6,control,0,922,True,False
6,control,0,2700,True,False
6,control,0,1153,True,False
6,control,0,994,False,False
6,control,0,970,True,False
6,control,0,1097,True,False
6,control,0,1122,True,False
6,control,0,1307,True,False
6,control,0,1274,True,False
6,control,0,899,False,False
6,control,0,905,True,False
6,control,0,778,False,False
6,control,0,1122,True,False
6,control,0,1277,True,False
6,control,0,1938,False,False
6,control,0,617,True,False
6,control,0,1594,True,False
6,control,0,2226,False,False
6,control,0,1154,True,False
6,control,0,1868,True,False
6,control,0,2028,False,False
6,control,0,2026,True,False
6,control,0,1666,True,False
6,control,0,2058,True,False
6,control,0,3100,True,False
6,control,0,1064,True,False
6,control,0,1378,True,False
6,control,0,2605,True,False
6,control,0,714,True,False
6,control,0,1050,True,False
6,control,0,1778,True,False
6,control,0,1555,True,False
6,control,0,1746,True,False
6,control,0,1810,False,False
6,control,0,2268,True,False
6,control,0,1650,False,False
6,control,0,1250,False,False
6,control,0,1129,True,False
6,control,0,1953,True,False
6,control,0,2099,True,False
6,control,0,1321,True,False
6,control,0,1153,True,False
6,control,0,868,True,False
6,control,0,858,True,False
6,control,0,1225,True,False
6,control,0,818,True,False
6,control,0,1016,True,False
6,control,0,1281,True,False
6,control,0,978,True,False
6,control,0,905,True,False
6,control,0,1251,True,False
6,control,0,1154,True,False
6,control,0,912,True,False
6,control,0,1073,False,False
6,control,0,1146,True,False
6,control,0,1639,False,False
6,control,0,1154,True,False
6,control,0,1929,True,False
6,control,0,1139,False,False
6,control,0,1650,True,False
6,control,0,1009,True,False
6,control,0,1523,True,False
6,control,0,914,True,False
6,control,0,922,True,False
6,control,0,1161,True,False
6,control,0,1323,True,False
6,control,0,1075,False,False
6,control,0,1177,True,False
6,control,0,1762,True,False
6,control,0,848,False,False
6,control,0,879,True,False
6,control,0,1180,True,False
6,control,0,1576,False,False
6,control,0,1187,True,False
6,control,0,976,True,False
6,ephemeral,0,1817,True,False
6,ephemeral,0,1007,True,False
6,ephemeral,0,1172,True,False
6,ephemeral,0,1411,False,False
6,ephemeral,0,1658,True,False
6,ephemeral,0,1490,True,False
6,ephemeral,0,1212,True,False
6,ephemeral,0,3854,True,False
6,ephemeral,0,1723,True,False
6,ephemeral,0,1138,False,False
6,ephemeral,0,1098,True,False
6,ephemeral,0,2250,True,False
6,ephemeral,0,1531,False,False
6,ephemeral,0,1177,True,False
6,ephemeral,0,794,True,False
6,ephemeral,0,809,True,False
6,ephemeral,0,1243,True,False
6,ephemeral,0,1111,True,False
6,ephemeral,0,1442,False,False
6,ephemeral,0,2069,True,False
6,ephemeral,0,1026,True,False
6,ephemeral,0,1107,True,False
6,ephemeral,0,1530,True,False
6,ephemeral,0,1026,True,False
6,ephemeral,0,962,False,False
6,ephemeral,0,850,True,False
6,ephemeral,0,1506,False,False
6,ephemeral,0,1137,True,False
6,ephemeral,0,1001,True,False
6,ephemeral,0,1419,False,False
6,ephemeral,0,1082,True,False
6,ephemeral,0,1289,True,False
6,ephemeral,0,1017,False,False
6,ephemeral,0,1121,True,False
6,ephemeral,0,1146,True,False
6,ephemeral,0,968,False,False
6,ephemeral,0,896,True,False
6,ephemeral,0,2034,True,False
6,ephemeral,0,984,True,False
6,ephemeral,0,1235,True,False
6,ephemeral,0,842,True,False
6,ephemeral,0,1515,True,False
6,ephemeral,0,1232,True,False
6,ephemeral,0,975,True,False
6,ephemeral,0,1098,True,False
6,ephemeral,0,1651,True,False
6,ephemeral,0,1731,True,False
6,ephemeral,0,1386,True,False
6,ephemeral,0,1024,False,False
6,ephemeral,0,1698,True,False
6,ephemeral,0,1241,False,False
6,ephemeral,0,1403,False,False
6,ephemeral,0,842,True,False
6,ephemeral,0,1634,True,False
6,ephemeral,0,1368,True,False
6,ephemeral,0,1802,True,False
6,ephemeral,0,1154,True,False
6,ephemeral,0,1148,True,False
6,ephemeral,0,1514,True,False
6,ephemeral,0,1104,True,False
6,ephemeral,0,1602,True,False
6,ephemeral,0,819,True,False
6,ephemeral,0,1033,True,False
6,ephemeral,0,1360,True,False
6,ephemeral,0,921,True,False
6,ephemeral,0,883,True,False
6,ephemeral,0,976,True,False
6,ephemeral,0,1368,True,False
6,ephemeral,0,1458,False,False
6,ephemeral,0,1042,True,False
6,ephemeral,0,1658,False,False
6,ephemeral,0,1345,True,False
6,ephemeral,0,1355,True,False
6,ephemeral,0,1803,False,False
6,ephemeral,0,1932,True,False
6,ephemeral,0,1459,True,False
6,ephemeral,0,1088,True,False
6,ephemeral,0,752,True,False
6,ephemeral,0,841,True,False
6,ephemeral,0,1681,True,False
6,ephemeral,0,1065,True,False
6,ephemeral,0,1803,False,False
6,ephemeral,0,1193,True,False
6,ephemeral,0,1268,True,False
6,ephemeral,0,1176,False,False
6,ephemeral,0,1553,True,False
6,ephemeral,0,1145,True,False
6,ephemeral,0,2514,False,False
6,ephemeral,0,1144,True,False
6,ephemeral,0,1306,True,False
7,control,0,4400,True,False
7,control,0,1363,True,False
7,control,0,747,True,False
7,control,0,1058,False,False
7,control,0,1677,True,False
7,control,0,1860,True,False
7,control,0,1139,True,False
7,control,0,787,True,False
7,control,0,2078,True,False
7,control,0,1651,False,False
7,control,0,858,True,False
7,control,0,1411,True,False
7,control,0,3616,False,False
7,control,0,1724,True,False
7,control,0,634,True,False
7,control,0,1965,True,False
7,control,0,1820,True,False
7,control,0,2118,True,False
7,control,0,1524,False,False
7,control,0,3375,True,False
7,control,0,1540,True,False
7,control,0,3150,True,False
7,control,0,2318,True,False
7,control,0,2743,True,False
7,control,0,1843,False,False
7,control,0,713,True,False
7,control,0,706,False,False
7,control,0,2646,True,False
7,control,0,746,True,False
7,control,0,1669,False,False
7,control,0,1194,True,False
7,control,0,1492,True,False
7,control,0,1748,False,False
7,control,0,3858,True,False
7,control,0,1283,True,False
7,control,0,1075,False,False
7,control,0,1603,True,False
7,control,0,1989,True,False
7,control,0,913,True,False
7,control,0,2961,True,False
7,control,0,1219,True,False
7,control,0,1370,True,False
7,control,0,2317,True,False
7,control,0,4081,True,False
7,control,0,1955,True,False
7,control,0,1362,True,False
7,control,0,2148,True,False
7,control,0,1395,True,False
7,control,0,3175,False,False
7,control,0,1621,True,False
7,control,0,1524,False,False
7,control,0,1243,False,False
7,control,0,1540,True,False
7,control,0,1805,True,False
7,control,0,2670,True,False
7,control,0,1998,True,False
7,control,0,1539,True,False
7,control,0,1451,True,False
7,control,0,3336,True,False
7,control,0,1925,True,False
7,control,0,3825,True,False
7,control,0,794,True,False
7,control,0,1131,True,False
7,control,0,1074,True,False
7,control,0,883,True,False
7,control,0,1965,True,False
7,control,0,1820,True,False
7,control,0,2574,True,False
7,control,0,2615,False,False
7,control,0,2037,True,False
7,control,0,1812,False,False
7,control,0,2952,True,False
7,control,0,2390,True,False
7,control,0,2126,False,False
7,control,0,1562,True,False
7,control,0,1894,True,False
7,control,0,2029,True,False
7,control,0,784,True,False
7,control,0,1443,True,False
7,control,0,3039,True,False
7,control,0,1027,True,False
7,control,0,1515,False,False
7,control,0,995,True,False
7,control,0,2109,True,False
7,control,0,1195,False,False
7,control,0,2295,True,False
7,control,0,2671,True,False
7,control,0,2672,False,False
7,control,0,1154,True,False
7,control,0,1812,True,False
7,ephemeral,0,1556,True,False
7,ephemeral,0,1348,True,False
7,ephemeral,0,762,True,False
7,ephemeral,0,1556,False,False
7,ephemeral,0,1428,True,False
7,ephemeral,0,1275,True,False
7,ephemeral,0,921,True,False
7,ephemeral,0,737,True,False
7,ephemeral,0,1619,True,False
7,ephemeral,0,969,False,False
7,ephemeral,0,985,True,False
7,ephemeral,0,1212,True,False
7,ephemeral,0,1684,False,False
7,ephemeral,0,1644,True,False
7,ephemeral,0,882,True,False
7,ephemeral,0,2535,True,False
7,ephemeral,0,1507,True,False
7,ephemeral,0,1299,True,False
7,ephemeral,0,1236,False,False
7,ephemeral,0,1011,True,False
7,ephemeral,0,1981,True,False
7,ephemeral,0,1803,True,False
7,ephemeral,0,1572,True,False
7,ephemeral,0,1290,True,False
7,ephemeral,0,1395,False,False
7,ephemeral,0,825,True,False
7,ephemeral,0,1028,False,False
7,ephemeral,0,1227,True,False
7,ephemeral,0,1018,True,False
7,ephemeral,0,2246,False,False
7,ephemeral,0,881,True,False
7,ephemeral,0,2261,True,False
7,ephemeral,0,1461,False,False
7,ephemeral,0,1123,True,False
7,ephemeral,0,1106,True,False
7,ephemeral,0,1332,False,False
7,ephemeral,0,1010,True,False
7,ephemeral,0,1820,True,False
7,ephemeral,0,1250,True,False
7,ephemeral,0,850,True,False
7,ephemeral,0,3745,True,False
7,ephemeral,0,1862,True,False
7,ephemeral,0,723,True,False
7,ephemeral,0,1259,True,False
7,ephemeral,0,1846,True,False
7,ephemeral,0,1387,True,False
7,ephemeral,0,1629,True,False
7,ephemeral,0,1219,True,False
7,ephemeral,0,1933,False,False
7,ephemeral,0,1267,True,False
7,ephemeral,0,890,False,False
7,ephemeral,0,1075,False,False
7,ephemeral,0,1075,True,False
7,ephemeral,0,1596,True,False
7,ephemeral,0,1300,True,False
7,ephemeral,0,1283,True,False
7,ephemeral,0,761,True,False
7,ephemeral,0,2903,True,False
7,ephemeral,0,1137,True,False
7,ephemeral,0,931,True,False
7,ephemeral,0,1258,True,False
7,ephemeral,0,947,True,False
7,ephemeral,0,1107,True,False
7,ephemeral,0,1211,True,False
7,ephemeral,0,820,True,False
7,ephemeral,0,1397,True,False
7,ephemeral,0,1444,True,False
7,ephemeral,0,761,True,False
7,ephemeral,0,1820,False,False
7,ephemeral,0,1949,True,False
7,ephemeral,0,3015,False,False
7,ephemeral,0,1524,True,False
7,ephemeral,0,1773,True,False
7,ephemeral,0,1829,False,False
7,ephemeral,0,898,True,False
7,ephemeral,0,1250,True,False
7,ephemeral,0,1146,True,False
7,ephemeral,0,843,True,False
7,ephemeral,0,1211,True,False
7,ephemeral,0,1677,True,False
7,ephemeral,0,1155,True,False
7,ephemeral,0,1886,False,False
7,ephemeral,0,1180,True,False
7,ephemeral,0,1516,True,False
7,ephemeral,0,1083,False,False
7,ephemeral,0,2783,True,False
7,ephemeral,0,881,True,False
7,ephemeral,0,2109,False,False
7,ephemeral,0,1066,True,False
7,ephemeral,0,1324,True,False
8,ephemeral,1,2686,True,False
8,ephemeral,1,1928,True,False
8,ephemeral,1,1387,True,False
8,ephemeral,1,1174,False,False
8,ephemeral,1,1111,True,False
8,ephemeral,1,2705,True,False
8,ephemeral,1,3107,True,False
8,ephemeral,1,3911,True,False
8,ephemeral,1,2152,True,False
8,ephemeral,1,3172,False,False
8,ephemeral,1,920,True,False
8,ephemeral,1,2493,True,False
8,ephemeral,1,1848,False,False
8,ephemeral,1,3372,True,False
8,ephemeral,1,716,True,False
8,ephemeral,1,1515,True,False
8,ephemeral,1,2615,True,False
8,ephemeral,1,1235,True,False
8,ephemeral,1,1629,False,False
8,ephemeral,1,1385,True,False
8,ephemeral,1,1032,True,False
8,ephemeral,1,3208,True,False
8,ephemeral,1,2765,True,False
8,ephemeral,1,1218,True,False
8,ephemeral,1,1585,False,False
8,ephemeral,1,526,True,False
8,ephemeral,1,1361,False,False
8,ephemeral,1,1712,True,False
8,ephemeral,1,778,True,False
8,ephemeral,1,3073,False,False
8,ephemeral,1,827,True,False
8,ephemeral,1,1292,True,False
8,ephemeral,1,934,False,False
8,ephemeral,1,3917,True,False
8,ephemeral,1,3732,True,False
8,ephemeral,1,1155,False,False
8,ephemeral,1,3489,True,False
8,ephemeral,1,1355,True,False
8,ephemeral,1,926,True,False
8,ephemeral,1,3165,True,False
8,ephemeral,1,2439,True,False
8,ephemeral,1,1232,True,False
8,ephemeral,1,1661,True,False
8,ephemeral,1,722,True,False
8,ephemeral,1,2524,True,False
8,ephemeral,1,2792,True,False
8,ephemeral,1,1437,True,False
8,ephemeral,1,1327,True,False
8,ephemeral,1,1279,False,False
8,ephemeral,1,2247,True,False
8,ephemeral,1,1112,False,False
8,ephemeral,1,3268,False,False
8,ephemeral,1,1028,True,False
8,ephemeral,1,2291,True,False
8,ephemeral,1,2291,True,False
8,ephemeral,1,2429,True,False
8,ephemeral,1,974,True,False
8,ephemeral,1,2399,True,False
8,ephemeral,1,6213,True,False
8,ephemeral,1,1699,True,False
8,ephemeral,1,1269,True,False
8,ephemeral,1,1236,True,False
8,ephemeral,1,1603,True,False
8,ephemeral,1,1470,True,False
8,ephemeral,1,1683,True,False
8,ephemeral,1,1084,True,False
8,ephemeral,1,2222,True,False
8,ephemeral,1,776,True,False
8,ephemeral,1,1664,False,False
8,ephemeral,1,3244,True,False
8,ephemeral,1,1894,False,False
8,ephemeral,1,1865,True,False
8,ephemeral,1,1057,True,False
8,ephemeral,1,1548,False,False
8,ephemeral,1,1108,True,False
8,ephemeral,1,4254,True,False
8,ephemeral,1,2485,True,False
8,ephemeral,1,928,True,False
8,ephemeral,1,979,True,False
8,ephemeral,1,2287,True,False
8,ephemeral,1,873,True,False
8,ephemeral,1,1120,False,False
8,ephemeral,1,779,True,False
8,ephemeral,1,1081,True,False
8,ephemeral,1,1243,False,False
8,ephemeral,1,779,True,False
8,ephemeral,1,1508,True,False
8,ephemeral,1,2918,False,False
8,ephemeral,1,884,True,False
8,ephemeral,1,2174,True,False
8,control,1,3767,True,False
8,control,1,1652,True,False
8,control,1,1037,True,False
8,control,1,816,False,False
8,control,1,4057,True,True
8,control,1,1768,True,False
8,control,1,815,True,False
8,control,1,2154,True,False
8,control,1,948,True,False
8,control,1,1038,False,False
8,control,1,1471,True,False
8,control,1,1927,True,False
8,control,1,2219,False,False
8,control,1,712,True,False
8,control,1,837,True,False
8,control,1,2091,True,False
8,control,1,2688,True,False
8,control,1,2144,True,False
8,control,1,1472,False,False
8,control,1,1273,True,False
8,control,1,1049,True,False
8,control,1,1262,True,False
8,control,1,1048,True,False
8,control,1,1878,True,False
8,control,1,1021,False,False
8,control,1,757,True,False
8,control,1,637,False,False
8,control,1,1172,True,False
8,control,1,678,True,False
8,control,1,3397,False,False
8,control,1,928,True,False
8,control,1,3678,True,False
8,control,1,1246,False,False
8,control,1,1025,True,False
8,control,1,4445,True,False
8,control,1,905,False,False
8,control,1,2950,True,False
8,control,1,4098,True,False
8,control,1,902,True,False
8,control,1,3609,True,False
8,control,1,754,True,False
8,control,1,1343,True,False
8,control,1,1007,True,False
8,control,1,779,True,False
8,control,1,3501,True,False
8,control,1,2711,True,False
8,control,1,4233,True,False
8,control,1,1289,True,False
8,control,1,1671,False,False
8,control,1,1009,True,False
8,control,1,1434,False,False
8,control,1,839,False,False
8,control,1,2574,True,False
8,control,1,776,True,False
8,control,1,1450,True,False
8,control,1,907,True,False
8,control,1,3695,True,False
8,control,1,1383,True,False
8,control,1,1175,True,False
8,control,1,1220,True,False
8,control,1,1008,True,False
8,control,1,2280,True,False
8,control,1,1749,True,False
8,control,1,2317,True,False
8,control,1,1266,True,False
8,control,1,2167,True,False
8,control,1,3065,True,False
8,control,1,2407,True,False
8,control,1,1069,False,False
8,control,1,1500,True,False
8,control,1,1443,False,False
8,control,1,1935,True,False
8,control,1,2867,True,False
8,control,1,870,False,False
8,control,1,1139,True,False
8,control,1,1400,True,False
8,control,1,1950,True,False
8,control,1,1267,True,False
8,control,1,1416,True,False
8,control,1,1881,True,False
8,control,1,778,True,False
8,control,1,1491,False,False
8,control,1,1462,True,False
8,control,1,2068,True,False
8,control,1,2009,False,False
8,control,1,617,True,False
8,control,1,905,True,False
8,control,1,1797,False,False
8,control,1,2680,True,False
8,control,1,1296,True,False
9,ephemeral,1,1725,True,False
9,ephemeral,1,1299,True,False
9,ephemeral,1,855,True,False
9,ephemeral,1,1652,False,False
9,ephemeral,1,1584,True,False
9,ephemeral,1,1838,True,False
9,ephemeral,1,1267,True,False
9,ephemeral,1,2915,True,True
9,ephemeral,1,1680,True,False
9,ephemeral,1,1707,False,False
9,ephemeral,1,1107,True,False
9,ephemeral,1,908,True,False
9,ephemeral,1,1934,False,False
9,ephemeral,1,1344,True,False
9,ephemeral,1,772,True,False
9,ephemeral,1,945,True,False
9,ephemeral,1,1827,True,False
9,ephemeral,1,1095,True,False
9,ephemeral,1,1936,False,False
9,ephemeral,1,1196,True,False
9,ephemeral,1,1232,True,False
9,ephemeral,1,1528,True,False
9,ephemeral,1,1036,True,False
9,ephemeral,1,961,True,False
9,ephemeral,1,981,False,False
9,ephemeral,1,875,True,False
9,ephemeral,1,1175,False,False
9,ephemeral,1,1012,True,False
9,ephemeral,1,831,True,False
9,ephemeral,1,1035,False,False
9,ephemeral,1,960,True,False
9,ephemeral,1,916,True,False
9,ephemeral,1,934,False,False
9,ephemeral,1,953,True,False
9,ephemeral,1,1184,True,False
9,ephemeral,1,1632,False,False
9,ephemeral,1,1135,True,False
9,ephemeral,1,1400,True,False
9,ephemeral,1,1506,True,False
9,ephemeral,1,1367,True,False
9,ephemeral,1,873,True,False
9,ephemeral,1,989,True,False
9,ephemeral,1,1333,True,False
9,ephemeral,1,867,True,False
9,ephemeral,1,1796,True,False
9,ephemeral,1,1600,True,False
9,ephemeral,1,1893,True,False
9,ephemeral,1,1108,True,False
9,ephemeral,1,1216,False,False
9,ephemeral,1,1735,True,False
9,ephemeral,1,1263,False,False
9,ephemeral,1,1669,False,False
9,ephemeral,1,1173,True,False
9,ephemeral,1,1478,True,False
9,ephemeral,1,1867,True,False
9,ephemeral,1,1189,True,False
9,ephemeral,1,1435,True,False
9,ephemeral,1,1753,True,False
9,ephemeral,1,1068,True,False
9,ephemeral,1,1536,True,False
9,ephemeral,1,1881,True,False
9,ephemeral,1,1146,True,False
9,ephemeral,1,1036,True,False
9,ephemeral,1,1309,True,False
9,ephemeral,1,1355,True,False
9,ephemeral,1,1237,True,False
9,ephemeral,1,1302,True,False
9,ephemeral,1,1059,True,False
9,ephemeral,1,2057,False,False
9,ephemeral,1,1406,True,False
9,ephemeral,1,1670,False,False
9,ephemeral,1,1127,True,False
9,ephemeral,1,1086,True,False
9,ephemeral,1,1917,False,False
9,ephemeral,1,1004,True,False
9,ephemeral,1,1316,True,False
9,ephemeral,1,1248,True,False
9,ephemeral,1,828,True,False
9,ephemeral,1,1338,True,False
9,ephemeral,1,1158,True,False
9,ephemeral,1,1174,True,False
9,ephemeral,1,1567,False,False
9,ephemeral,1,1463,True,False
9,ephemeral,1,1011,True,False
9,ephemeral,1,1394,False,False
9,ephemeral,1,1547,True,False
9,ephemeral,1,1226,True,False
9,ephemeral,1,1057,False,False
9,ephemeral,1,1344,True,False
9,ephemeral,1,1993,True,False
9,control,1,2006,True,False
9,control,1,1018,True,False
9,control,1,988,True,False
9,control,1,1016,False,False
9,control,1,1622,True,False
9,control,1,1687,True,False
9,control,1,775,True,False
9,control,1,1595,True,False
9,control,1,1122,True,False
9,control,1,937,False,False
9,control,1,1318,True,False
9,control,1,1576,True,False
9,control,1,1162,False,False
9,control,1,1056,True,False
9,control,1,886,True,False
9,control,1,1267,True,False
9,control,1,1767,True,False
9,control,1,1324,True,False
9,control,1,1012,False,False
9,control,1,1200,True,False
9,control,1,1065,True,False
9,control,1,945,True,False
9,control,1,980,True,False
9,control,1,959,True,False
9,control,1,1066,False,False
9,control,1,985,True,False
9,control,1,1114,False,False
9,control,1,945,True,False
9,control,1,1333,True,False
9,control,1,2111,False,False
9,control,1,932,True,False
9,control,1,943,True,False
9,control,1,816,False,False
9,control,1,1496,True,False
9,control,1,1437,True,False
9,control,1,892,False,False
9,control,1,1210,True,False
9,control,1,1755,True,False
9,control,1,1497,True,False
9,control,1,1743,True,False
9,control,1,995,True,False
9,control,1,1239,True,False
9,control,1,1169,True,False
9,control,1,1334,True,False
9,control,1,956,True,False
9,control,1,1541,True,False
9,control,1,1446,True,False
9,control,1,1236,True,False
9,control,1,950,False,False
9,control,1,1676,True,False
9,control,1,1600,False,False
9,control,1,1598,False,False
9,control,1,1044,True,False
9,control,1,1562,True,False
9,control,1,2225,True,False
9,control,1,1111,True,False
9,control,1,972,True,False
9,control,1,1151,True,False
9,control,1,1412,True,False
9,control,1,962,True,False
9,control,1,1081,True,False
9,control,1,1693,True,False
9,control,1,1089,True,False
9,control,1,1196,True,False
9,control,1,1216,True,False
9,control,1,1517,True,False
9,control,1,1130,True,False
9,control,1,1552,True,False
9,control,1,899,False,False
9,control,1,1703,True,False
9,control,1,1935,False,False
9,control,1,1147,True,False
9,control,1,1703,True,False
9,control,1,1218,False,False
9,control,1,1576,True,False
9,control,1,1192,True,False
9,control,1,1131,True,False
9,control,1,1468,True,False
9,control,1,1165,True,False
9,control,1,1467,True,False
9,control,1,991,True,False
9,control,1,1309,False,False
9,control,1,1167,True,False
9,control,1,1207,True,False
9,control,1,1152,False,False
9,control,1,1141,True,False
9,control,1,1156,True,False
9,control,1,1149,False,False
9,control,1,864,True,False
9,control,1,1841,True,False
10,ephemeral,1,1458,True,False
10,ephemeral,1,1873,True,False
10,ephemeral,1,2383,True,False
10,ephemeral,1,2064,False,False
10,ephemeral,1,1536,True,False
10,ephemeral,1,3096,True,False
10,ephemeral,1,2118,True,False
10,ephemeral,1,942,True,False
10,ephemeral,1,1386,True,False
10,ephemeral,1,3490,False,False
10,ephemeral,1,1413,True,False
10,ephemeral,1,3209,True,False
10,ephemeral,1,1941,False,False
10,ephemeral,1,1124,True,False
10,ephemeral,1,715,True,False
10,ephemeral,1,1370,True,False
10,ephemeral,1,6938,True,False
10,ephemeral,1,1039,True,False
10,ephemeral,1,3087,False,False
10,ephemeral,1,1078,True,False
10,ephemeral,1,1100,True,False
10,ephemeral,1,1035,True,False
10,ephemeral,1,1086,True,False
10,ephemeral,1,1033,True,False
10,ephemeral,1,3471,False,False
10,ephemeral,1,664,True,False
10,ephemeral,1,3871,False,False
10,ephemeral,1,1606,True,False
10,ephemeral,1,4876,True,False
10,ephemeral,1,5758,False,False
10,ephemeral,1,2752,True,False
10,ephemeral,1,2534,True,False
10,ephemeral,1,1303,False,False
10,ephemeral,1,4009,True,False
10,ephemeral,1,1695,True,False
10,ephemeral,1,1450,False,False
10,ephemeral,1,1274,True,False
10,ephemeral,1,3751,True,False
10,ephemeral,1,3099,True,False
10,ephemeral,1,1280,True,False
10,ephemeral,1,1028,True,False
10,ephemeral,1,2530,True,False
10,ephemeral,1,778,True,False
10,ephemeral,1,968,True,False
10,ephemeral,1,1660,True,False
10,ephemeral,1,5525,True,False
10,ephemeral,1,3131,True,False
10,ephemeral,1,979,True,False
10,ephemeral,1,2546,False,False
10,ephemeral,1,2150,True,False
10,ephemeral,1,3218,False,False
10,ephemeral,1,2825,False,False
10,ephemeral,1,914,True,False
10,ephemeral,1,1004,True,False
10,ephemeral,1,6789,True,False
10,ephemeral,1,2466,True,False
10,ephemeral,1,832,True,False
10,ephemeral,1,3183,True,False
10,ephemeral,1,1221,True,False
10,ephemeral,1,917,True,False
10,ephemeral,1,1892,True,False
10,ephemeral,1,1088,True,False
10,ephemeral,1,2340,True,False
10,ephemeral,1,1515,True,False
10,ephemeral,1,1198,True,False
10,ephemeral,1,1341,True,False
10,ephemeral,1,2911,True,False
10,ephemeral,1,1279,True,False
10,ephemeral,1,4202,False,False
10,ephemeral,1,1775,True,False
